Seconds since Launch,Total Requests,Requests Per Sec,Requests Okay,Requests Relayed,Requests Error
2225.3373441696167,5391157,2377.0,5246331,0,144826
2227.338882923126,5396174,2508.5,5251200,0,144974
2229.354122400284,5400802,2314.0,5255713,0,145089
2231.3683018684387,5405660,2429.0,5260431,0,145229
2233.3744838237762,5411089,2714.5,5265717,0,145372
2235.385825395584,5416200,2555.5,5270696,0,145504
2237.3965673446655,5420951,2375.5,5275328,0,145623
2239.4091472625732,5426410,2729.5,5280642,0,145768
2241.411821603775,5431667,2628.5,5285775,0,145892
2243.425964832306,5436461,2397.0,5290429,0,146032
2245.4266200065613,5441029,2284.0,5294878,0,146151
2247.4356274604797,5445885,2428.0,5299609,0,146276
2249.4475944042206,5450898,2506.5,5304492,0,146406
2251.4515209198,5456119,2610.5,5309569,0,146550
2253.4620106220245,5461857,2869.0,5315168,0,146689
2255.4774346351624,5465318,1730.5,5318527,0,146791
2257.480404615402,5470616,2649.0,5323682,0,146934
2259.4861199855804,5475801,2592.5,5328738,0,147063
2261.5000472068787,5480334,2266.5,5333166,0,147168
2263.5067229270935,5484416,2041.0,5337130,0,147286
2265.5176231861115,5489904,2744.0,5342473,0,147431
2267.524001121521,5495481,2788.5,5347915,0,147566
2269.5270528793335,5500618,2568.5,5352939,0,147679
2271.5405995845795,5505766,2574.0,5357958,0,147808
2273.547454357147,5510566,2400.0,5362624,0,147942
2275.558422803879,5516644,3039.0,5368557,0,148087
2277.56902885437,5522282,2819.0,5374042,0,148240
2279.5791108608246,5526762,2240.0,5378405,0,148357
2281.5803270339966,5531221,2229.5,5382745,0,148476
2283.581260204315,5536729,2754.0,5388094,0,148635
2285.5927946567535,5541753,2512.0,5392989,0,148764
2287.607507944107,5546975,2611.0,5398047,0,148928
2289.618531703949,5551679,2352.0,5402640,0,149039
2291.631374359131,5557571,2946.0,5408348,0,149223
2293.6419701576233,5563286,2857.5,5413905,0,149381
2295.6484632492065,5569118,2916.0,5419577,0,149541
2297.664340019226,5574104,2493.0,5424438,0,149666
2299.6747999191284,5579492,2694.0,5429691,0,149801
2301.6910161972046,5585149,2828.5,5435196,0,149953
2303.6954021453857,5590776,2813.5,5440673,0,150103
2305.6997661590576,5595771,2497.5,5445550,0,150221
2307.711547613144,5601265,2747.0,5450927,0,150338
2309.7248668670654,5606893,2814.0,5456407,0,150486
2311.7277884483337,5612253,2680.0,5461640,0,150613
2313.7383143901825,5616795,2271.0,5466068,0,150727
2315.743909597397,5621674,2439.5,5470802,0,150872
2317.7505412101746,5627103,2714.5,5476093,0,151010
2319.7637042999268,5632418,2657.5,5481283,0,151135
2321.7681245803833,5636624,2103.0,5485401,0,151223
2323.779693841934,5641646,2511.0,5490297,0,151349
2325.7931015491486,5646968,2661.0,5495476,0,151492
2327.804799079895,5652207,2619.5,5500567,0,151640
2329.8093752861023,5657141,2467.0,5505359,0,151782
2331.8247759342194,5662579,2719.0,5510663,0,151916
2333.8306453227997,5667459,2440.0,5515410,0,152049
2335.8427090644836,5673213,2877.0,5520986,0,152227
2337.8456127643585,5678023,2405.0,5525674,0,152349
2339.859760761261,5683126,2551.5,5530624,0,152502
2341.8740549087524,5689044,2959.0,5536379,0,152665
2343.8760216236115,5694696,2826.0,5541869,0,152827
2345.8862960338593,5699428,2366.0,5546497,0,152931
2347.8986978530884,5705168,2870.0,5552095,0,153073
2349.9027388095856,5710507,2669.5,5557293,0,153214
2351.9141738414764,5716005,2749.0,5562655,0,153350
2353.920872449875,5720697,2346.0,5567227,0,153470
2355.9363849163055,5725604,2453.5,5572018,0,153586
2357.944058895111,5731210,2803.0,5577501,0,153709
2359.9584336280823,5736130,2460.0,5582289,0,153841
2361.9742560386658,5740988,2429.0,5587028,0,153960
2363.9786233901978,5745815,2413.5,5591727,0,154088
2365.992109298706,5751783,2984.0,5597542,0,154241
2367.9969942569733,5756681,2449.0,5602307,0,154374
2370.0089247226715,5761776,2547.5,5607256,0,154520
2372.0204157829285,5766575,2399.5,5611930,0,154645
2374.0330772399902,5771128,2276.5,5616361,0,154767
2376.035710334778,5775193,2032.5,5620316,0,154877
2378.0492038726807,5779538,2172.5,5624543,0,154995
2380.053822040558,5784765,2613.5,5629631,0,155134
2382.0673308372498,5789944,2589.5,5634675,0,155269
2384.077307701111,5794751,2403.5,5639375,0,155376
2386.0851612091064,5799646,2447.5,5644136,0,155510
2388.0949079990387,5805254,2804.0,5649581,0,155673
2390.0985236167908,5810400,2573.0,5654590,0,155810
2392.1066358089447,5815346,2473.0,5659397,0,155949
2394.1128022670746,5819881,2267.5,5663807,0,156074
2396.122702598572,5824897,2508.0,5668696,0,156201
2398.123192548752,5829999,2551.0,5673662,0,156337
2400.1255357265472,5834676,2338.5,5678212,0,156464
2402.1295862197876,5839901,2612.5,5683285,0,156616
2404.141310453415,5845568,2833.5,5688809,0,156759
2406.141756296158,5851146,2789.0,5694227,0,156919
2408.1570694446564,5856202,2528.0,5699137,0,157065
2410.1648144721985,5860934,2366.0,5703757,0,157177
2412.1756553649902,5865960,2513.0,5708646,0,157314
2414.179500579834,5871771,2905.5,5714310,0,157461
2416.194398880005,5876532,2380.5,5718931,0,157601
2418.203023672104,5881060,2264.0,5723347,0,157713
2420.2133066654205,5886023,2481.5,5728192,0,157831
2422.2227993011475,5891942,2959.5,5733952,0,157990
2424.2239577770233,5896422,2240.0,5738321,0,158101
2426.228593111038,5901308,2443.0,5743107,0,158201
2428.2326531410217,5906947,2819.5,5748598,0,158349
2430.2376968860626,5912707,2880.0,5754208,0,158499
2432.237909555435,5918215,2754.0,5759558,0,158657
2434.239542245865,5922694,2239.5,5763939,0,158755
2436.2544996738434,5927559,2432.5,5768668,0,158891
2438.2557685375214,5932560,2500.5,5773544,0,159016
2440.262779712677,5937723,2581.5,5778581,0,159142
2442.273252248764,5942280,2278.5,5783023,0,159257
2444.276083469391,5947700,2710.0,5788300,0,159400
2446.2906279563904,5953021,2660.5,5793479,0,159542
2448.3004128932953,5958585,2782.0,5798899,0,159686
2450.303897857666,5963660,2537.5,5803853,0,159807
2452.315491437912,5968446,2393.0,5808519,0,159927
2454.3184292316437,5974046,2800.0,5813990,0,160056
2456.3321759700775,5979575,2764.5,5819379,0,160196
2458.345379114151,5983835,2130.0,5823548,0,160287
2460.351977825165,5989228,2696.5,5828795,0,160433
2462.3627467155457,5994701,2736.5,5834121,0,160580
2464.373745203018,6000391,2845.0,5839656,0,160735
2466.3785173892975,6005268,2438.5,5844402,0,160866
2468.386939764023,6010237,2484.5,5849258,0,160979
2470.387508869171,6015374,2568.5,5854264,0,161110
2472.3894398212433,6020074,2350.0,5858846,0,161228
2474.3969798088074,6024954,2440.0,5863577,0,161377
2476.4082276821136,6030314,2680.0,5868787,0,161527
2478.41526389122,6035082,2384.0,5873449,0,161633
2480.4249262809753,6040538,2728.0,5878783,0,161755
2482.4368195533752,6043554,1508.0,5881736,0,161818
2484.4436910152435,6047592,2019.0,5885672,0,161920
2486.450591802597,6052547,2477.5,5890467,0,162080
2488.4583275318146,6058147,2800.0,5895927,0,162220
2490.472021818161,6063845,2849.0,5901462,0,162383
2492.472139596939,6068567,2361.0,5906080,0,162487
2494.478746652603,6073322,2377.5,5910695,0,162627
2496.4921882152557,6078120,2399.0,5915366,0,162754
2498.502609729767,6083225,2552.5,5920320,0,162905
2500.504311323166,6087700,2237.5,5924696,0,163004
2502.5132732391357,6092858,2579.0,5929723,0,163135
2504.525339126587,6097752,2447.0,5934477,0,163275
2506.5393776893616,6102526,2387.0,5939126,0,163400
2508.5531735420227,6107037,2255.5,5943500,0,163537
2510.5544044971466,6111888,2425.5,5948215,0,163673
2512.5589990615845,6117040,2576.0,5953233,0,163807
2514.579991340637,6122456,2708.0,5958514,0,163942
2516.5925302505493,6127583,2563.5,5963514,0,164069
2518.604536294937,6132830,2623.5,5968627,0,164203
2520.6171250343323,6137826,2498.0,5973490,0,164336
2522.6220281124115,6141611,1892.5,5977170,0,164441
2524.6374049186707,6146553,2471.0,5981983,0,164570
2526.650530099869,6151446,2446.5,5986742,0,164704
2528.6505703926086,6156360,2457.0,5991522,0,164838
2530.6560525894165,6161165,2402.5,5996198,0,164967
2532.661645412445,6166006,2420.5,6000898,0,165108
2534.6658391952515,6171308,2651.0,6006056,0,165252
2536.6765863895416,6176932,2812.0,6011529,0,165403
2538.6885821819305,6181915,2491.5,6016384,0,165531
2540.694036960602,6186906,2495.5,6021230,0,165676
2542.6984865665436,6192393,2743.5,6026577,0,165816
2544.7095963954926,6197675,2641.0,6031720,0,165955
2546.7193603515625,6202622,2473.5,6036538,0,166084
2548.7264783382416,6207935,2656.5,6041716,0,166219
2550.7270011901855,6213181,2623.0,6046830,0,166351
2552.7293643951416,6218569,2694.0,6052094,0,166475
2554.7337634563446,6222872,2151.5,6056271,0,166601
2556.7444541454315,6227854,2491.0,6061132,0,166722
2558.749910593033,6232957,2551.5,6066086,0,166871
2560.7740728855133,6237992,2517.5,6070975,0,167017
2562.7770907878876,6243038,2523.0,6075888,0,167150
2564.7843627929688,6248427,2694.5,6081127,0,167300
2566.7899742126465,6253870,2721.5,6086421,0,167449
2568.818576812744,6259191,2660.5,6091602,0,167589
2570.8270919322968,6265257,3033.0,6097515,0,167742
2572.8420853614807,6270679,2711.0,6102795,0,167884
2574.8447964191437,6276289,2805.0,6108243,0,168046
2576.8523082733154,6281340,2525.5,6113163,0,168177
2578.859407901764,6286138,2399.0,6117827,0,168311
2580.8603920936584,6291565,2713.5,6123111,0,168454
2582.8631250858307,6297371,2903.0,6128784,0,168587
2584.8788702487946,6302118,2373.5,6133404,0,168714
2586.894653558731,6307346,2614.0,6138494,0,168852
2588.909547805786,6312947,2800.5,6143970,0,168977
2590.9096505641937,6318347,2700.0,6149240,0,169107
2592.9144282341003,6323706,2679.5,6154465,0,169241
2594.9245851039886,6329333,2813.5,6159929,0,169404
2596.940422773361,6335459,3063.0,6165900,0,169559
2598.952724456787,6341230,2885.5,6171525,0,169705
2600.9586350917816,6345601,2185.5,6175783,0,169818
2602.9638180732727,6351244,2821.5,6181275,0,169969
2604.9744679927826,6356527,2641.5,6186428,0,170099
2606.9904856681824,6361354,2413.5,6191124,0,170230
2609.006355524063,6365945,2295.5,6195594,0,170351
2611.017499923706,6371277,2666.0,6200801,0,170476
2613.0314247608185,6377032,2877.5,6206415,0,170617
2615.0460152626038,6380607,1787.5,6209905,0,170702
2617.050708770752,6385421,2407.0,6214590,0,170831
2619.063243150711,6389840,2209.5,6218893,0,170947
2621.073869228363,6394891,2525.5,6223801,0,171090
2623.084947824478,6400386,2747.5,6229151,0,171235
2625.096611022949,6405820,2717.0,6234449,0,171371
2627.1090722084045,6411197,2688.5,6239667,0,171530
2629.120025396347,6416056,2429.5,6244388,0,171668
2631.1333780288696,6421438,2691.0,6249642,0,171796
2633.139605998993,6426716,2639.0,6254783,0,171933
2635.14390540123,6432501,2892.5,6260395,0,172106
2637.15150141716,6436834,2166.5,6264615,0,172219
2639.1534128189087,6441554,2360.0,6269203,0,172351
2641.160334587097,6447373,2909.5,6274859,0,172514
2643.1624145507812,6453081,2854.0,6280417,0,172664
2645.163268327713,6458789,2854.0,6285992,0,172797
2647.1649413108826,6463765,2488.0,6290827,0,172938
2649.1659948825836,6468980,2607.5,6295907,0,173073
2651.1682271957397,6474679,2849.5,6301442,0,173237
2653.179362297058,6479162,2241.5,6305803,0,173359
2655.1844363212585,6484224,2531.0,6310717,0,173507
2657.185870409012,6489848,2812.0,6316199,0,173649
2659.196930885315,6494356,2254.0,6320597,0,173759
2661.211799621582,6499913,2778.5,6325993,0,173920
2663.2229924201965,6504292,2189.5,6330271,0,174021
2665.233699321747,6509214,2461.0,6335071,0,174143
2667.241592645645,6515029,2907.5,6340734,0,174295
2669.253997325897,6520298,2634.5,6345850,0,174448
2671.2643835544586,6525317,2509.5,6350724,0,174593
2673.276750564575,6530367,2525.0,6355679,0,174688
2675.285860300064,6535341,2487.0,6360505,0,174836
2677.3052365779877,6540867,2763.0,6365872,0,174995
2679.3137278556824,6545242,2187.5,6370119,0,175123
2681.326718568802,6550094,2426.0,6374835,0,175259
2683.3373699188232,6554952,2429.0,6379548,0,175404
2685.3450038433075,6559622,2335.0,6384101,0,175521
2687.3578152656555,6562336,1357.0,6386742,0,175594
2689.364476919174,6567113,2388.5,6391413,0,175700
2691.3730947971344,6571920,2403.5,6396111,0,175809
2693.3778080940247,6576494,2287.0,6400563,0,175931
2695.3884897232056,6581933,2719.5,6405853,0,176080
2697.3960218429565,6586526,2296.5,6410305,0,176221
2699.4057738780975,6590912,2193.0,6414563,0,176349
2701.4076714515686,6594934,2011.0,6418491,0,176443
2703.4164369106293,6599389,2227.5,6422824,0,176565
2705.428359746933,6604310,2460.5,6427617,0,176693
2707.43847489357,6609570,2630.0,6432728,0,176842
2709.4432644844055,6614608,2519.0,6437646,0,176962
2711.4560861587524,6618461,1926.5,6441392,0,177069
2713.471225500107,6622656,2097.5,6445466,0,177190
2715.474114179611,6627937,2640.5,6450608,0,177329
2717.486288547516,6632862,2462.5,6455414,0,177448
2719.4972338676453,6637825,2481.5,6460228,0,177597
2721.5124113559723,6643023,2599.0,6465284,0,177739
2723.527128458023,6647757,2367.0,6469889,0,177868
2725.5380580425262,6652380,2311.5,6474388,0,177992
2727.5515615940094,6656544,2082.0,6478442,0,178102
2729.5584754943848,6661183,2319.5,6482967,0,178216
2731.567215204239,6666495,2656.0,6488147,0,178348
3748.224960565567,6671878,2691.5,6493400,0,178478
3750.228886604309,6673286,704.0,6494772,0,178514
3752.244218826294,6674923,818.5,6496371,0,178552
3754.2473769187927,6678436,1756.5,6499803,0,178633
3756.259006023407,6682086,1825.0,6503365,0,178721
3758.2647399902344,6684776,1345.0,6505979,0,178797
3760.2702901363373,6688828,2026.0,6509924,0,178904
3762.2727818489075,6693696,2434.0,6514651,0,179045
3764.2764990329742,6698942,2623.0,6519758,0,179184
3766.2776103019714,6703732,2395.0,6524426,0,179306
3768.2857325077057,6707865,2066.5,6528456,0,179409
3770.2974042892456,6713236,2685.5,6533678,0,179558
3772.30926656723,6718892,2828.0,6539178,0,179714
3774.326832294464,6723578,2343.0,6543750,0,179828
3776.3324661254883,6728483,2452.5,6548549,0,179934
3778.333158969879,6733010,2263.5,6552968,0,180042
3780.3356609344482,6737970,2480.0,6557792,0,180178
3782.342573404312,6742611,2320.5,6562327,0,180284
3784.3515372276306,6747297,2343.0,6566882,0,180415
3786.3611776828766,6752205,2454.0,6571690,0,180515
3788.3614757061005,6757938,2866.5,6577283,0,180655
3790.3735818862915,6762922,2492.0,6582139,0,180783
3792.3882756233215,6768110,2594.0,6587189,0,180921
3794.389467716217,6773662,2776.0,6592598,0,181064
3796.3946442604065,6779011,2674.5,6597810,0,181201
3798.40180516243,6783761,2375.0,6602440,0,181321
3800.406218290329,6788658,2448.5,6607210,0,181448
3802.406239748001,6794144,2743.0,6612573,0,181571
3804.418139696121,6797903,1879.5,6616261,0,181642
3806.4245727062225,6800838,1467.5,6619126,0,181712
3808.433609724045,6805461,2311.5,6623616,0,181845
3810.438021659851,6811260,2899.5,6629273,0,181987
3812.440839767456,6816577,2658.5,6634440,0,182137
3814.4518105983734,6821524,2473.5,6639249,0,182275
3816.4527645111084,6826888,2682.0,6644469,0,182419
3818.456146478653,6832444,2778.0,6649893,0,182551
3820.457643032074,6837975,2765.5,6655281,0,182694
3822.4631202220917,6843017,2521.0,6660188,0,182829
3824.475956439972,6847679,2331.0,6664718,0,182961
3826.4811210632324,6852482,2401.5,6669423,0,183059
3828.4879055023193,6858330,2924.0,6675126,0,183204
3830.497908115387,6863955,2812.5,6680598,0,183357
3832.502683877945,6868982,2513.5,6685514,0,183468
3834.516741991043,6874297,2657.5,6690684,0,183613
3836.521662712097,6879280,2491.5,6695542,0,183738
3838.529988050461,6883566,2143.0,6699724,0,183842
3840.5320162773132,6888606,2520.0,6704632,0,183974
3842.5366973876953,6892415,1904.5,6708352,0,184063
3844.536774158478,6897539,2562.0,6713341,0,184198
3846.5443902015686,6903306,2883.5,6718953,0,184353
3848.5554342269897,6908054,2374.0,6723562,0,184492
3850.5565044879913,6911883,1914.5,6727308,0,184575
3852.563292980194,6915188,1652.5,6730514,0,184674
3854.578329563141,6919376,2094.0,6734602,0,184774
3856.5819470882416,6924262,2443.0,6739359,0,184903
3858.587776660919,6929934,2836.0,6744901,0,185033
3860.598546743393,6935150,2608.0,6749971,0,185179
3862.6118347644806,6940295,2572.5,6754990,0,185305
3864.616182088852,6945263,2484.0,6759822,0,185441
3866.627739906311,6950950,2843.5,6765342,0,185608
3868.6433713436127,6956850,2950.0,6771094,0,185756
3870.643534898758,6962341,2745.5,6776425,0,185916
3872.6478395462036,6966804,2231.5,6780763,0,186041
3874.6621618270874,6972092,2644.0,6785928,0,186164
3876.663382291794,6977931,2919.5,6791611,0,186320
3878.674200296402,6983857,2963.0,6797370,0,186487
3880.6820471286774,6988257,2200.0,6801655,0,186602
3882.6908547878265,6991445,1594.0,6804761,0,186684
3884.703574180603,6994344,1449.5,6807588,0,186756
3886.7161314487457,6999596,2626.0,6812695,0,186901
3888.7282552719116,7005061,2732.5,6818013,0,187048
3890.741267681122,7010142,2540.5,6822971,0,187171
3892.7511932849884,7015738,2798.0,6828451,0,187287
3894.7631809711456,7020787,2524.5,6833368,0,187419
3896.7685306072235,7025917,2565.0,6838369,0,187548
3898.776619911194,7030903,2493.0,6843213,0,187690
3900.7800426483154,7036047,2572.0,6848226,0,187821
3902.789975166321,7041519,2736.0,6853569,0,187950
3904.7918157577515,7046550,2515.5,6858458,0,188092
3906.795242547989,7051300,2375.0,6863085,0,188215
3908.801500558853,7056869,2784.5,6868492,0,188377
3910.8169367313385,7062735,2933.0,6874211,0,188524
3912.8172523975372,7068029,2647.0,6879352,0,188677
3914.829190969467,7073467,2719.0,6884638,0,188829
3916.844904899597,7077624,2078.5,6888688,0,188936
3918.845323562622,7083231,2803.5,6894144,0,189087
3920.8590161800385,7088824,2796.5,6899607,0,189217
3922.860463619232,7093620,2398.0,6904278,0,189342
3924.8737604618073,7098374,2377.0,6908892,0,189482
3926.874064207077,7104219,2922.5,6914588,0,189631
3928.876343011856,7109378,2579.5,6919610,0,189768
3930.888434410095,7114348,2485.0,6924455,0,189893
3932.899731874466,7119133,2392.5,6929128,0,190005
3934.9045510292053,7124120,2493.5,6933975,0,190145
3936.9045717716217,7129801,2840.5,6939512,0,190289
3938.9094734191895,7134960,2579.5,6944550,0,190410
3940.9108140468597,7140191,2615.5,6949648,0,190543
3942.9224858283997,7145867,2838.0,6955162,0,190705
3944.9229271411896,7151197,2665.0,6960347,0,190850
3946.9230670928955,7156681,2742.0,6965687,0,190994
3948.9297482967377,7161073,2196.0,6969960,0,191113
3950.94527053833,7166013,2470.0,6974770,0,191243
3952.94527053833,7171912,2949.5,6980526,0,191386
3954.946963071823,7177339,2713.5,6985802,0,191537
3956.962255001068,7181612,2136.5,6989942,0,191670
3958.9720389842987,7186613,2500.5,6994805,0,191808
3960.976176261902,7191573,2480.0,6999636,0,191937
3962.9864025115967,7196268,2347.5,7004189,0,192079
3964.9956951141357,7201125,2428.5,7008924,0,192201
3967.0048468112946,7206959,2917.0,7014618,0,192341
3969.004926919937,7211939,2490.0,7019476,0,192463
3971.0098071098328,7216565,2313.0,7023991,0,192574
3973.02548456192,7222014,2724.5,7029318,0,192696
3975.0409684181213,7227146,2566.0,7034312,0,192834
3977.042070388794,7231616,2235.0,7038662,0,192954
3979.0548419952393,7236237,2310.5,7043163,0,193074
3981.068098783493,7240994,2378.5,7047782,0,193212
3983.072685480118,7246616,2811.0,7053269,0,193347
3985.073982477188,7251410,2397.0,7057942,0,193468
3987.084942340851,7255562,2076.0,7061985,0,193577
3989.0984733104706,7260619,2528.5,7066883,0,193736
3991.113054037094,7265804,2592.5,7071936,0,193868
3993.125532388687,7269668,1932.0,7075715,0,193953
3995.1411736011505,7274288,2310.0,7080195,0,194093
3997.1416399478912,7279845,2778.5,7085607,0,194238
3999.142405986786,7284409,2282.0,7090067,0,194342
4001.1511449813843,7289117,2354.0,7094635,0,194482
4003.158353328705,7294188,2535.5,7099564,0,194624
4005.1685194969177,7298910,2361.0,7104161,0,194749
4007.1800651550293,7303639,2364.5,7108764,0,194875
4009.1939432621,7308137,2249.0,7113127,0,195010
4011.194528579712,7313131,2497.0,7117970,0,195161
4013.1946811676025,7318125,2497.0,7122820,0,195305
4015.1979520320892,7322770,2322.5,7127363,0,195407
4017.198404073715,7327425,2327.5,7131897,0,195528
4019.2090599536896,7332719,2647.0,7137070,0,195649
4021.2143330574036,7338085,2683.0,7142286,0,195799
4023.214453935623,7343432,2673.5,7147491,0,195941
4025.2252979278564,7348631,2599.5,7152550,0,196081
4027.2382934093475,7353300,2334.5,7157093,0,196207
4029.2397680282593,7358541,2620.5,7162189,0,196352
4031.2400574684143,7363820,2639.5,7167341,0,196479
4033.2542147636414,7368623,2401.5,7172010,0,196613
4035.2697825431824,7373790,2583.5,7177050,0,196740
4037.2749400138855,7379477,2843.5,7182599,0,196878
4039.284640312195,7384686,2604.5,7187653,0,197033
4041.293822288513,7388960,2137.0,7191831,0,197129
4043.3094387054443,7394632,2836.0,7197343,0,197289
4045.3095755577087,7400191,2779.5,7202762,0,197429
4047.320385694504,7405452,2630.5,7207882,0,197570
4049.3209159374237,7410802,2675.0,7213101,0,197701
4051.3364083766937,7415804,2501.0,7217968,0,197836
4053.342320203781,7420508,2352.0,7222561,0,197947
4055.3471763134003,7425172,2332.0,7227095,0,198077
4057.3477125167847,7430049,2438.5,7231861,0,198188
4059.356474161148,7434747,2349.0,7236433,0,198314
4061.3628284931183,7440531,2892.0,7242071,0,198460
4063.377278804779,7446148,2808.5,7247543,0,198605
4065.382584810257,7451238,2545.0,7252513,0,198725
4067.3840255737305,7456451,2606.5,7257586,0,198865
4069.39093875885,7461080,2314.5,7262093,0,198987
4071.4060764312744,7465903,2411.5,7266800,0,199103
4073.4269177913666,7469567,1832.0,7270370,0,199197
4075.433162212372,7474784,2608.5,7275434,0,199350
4077.448720216751,7479337,2276.5,7279865,0,199472
4079.448865175247,7483038,1850.5,7283465,0,199573
4081.456729412079,7488300,2631.0,7288622,0,199678
4083.4696459770203,7492893,2296.5,7293094,0,199799
4085.471712589264,7498471,2789.0,7298514,0,199957
4087.47931265831,7504148,2838.5,7304026,0,200122
4089.4857635498047,7509791,2821.5,7309539,0,200252
4091.4886713027954,7513801,2005.0,7313449,0,200352
4093.4919667243958,7516382,1290.5,7315956,0,200426
4095.507495164871,7521458,2538.0,7320893,0,200565
4097.523149728775,7527341,2941.5,7326605,0,200736
4099.5309245586395,7531653,2156.0,7330804,0,200849
4101.546550273895,7536720,2533.5,7335746,0,200974
4103.558811903,7541052,2166.0,7339971,0,201081
4105.558838605881,7546160,2554.0,7344956,0,201204
4107.574434518814,7550885,2362.5,7349554,0,201331
4109.576241970062,7555985,2550.0,7354536,0,201449
4111.590121269226,7561263,2639.0,7359690,0,201573
4113.592279434204,7566283,2510.0,7364567,0,201716
4115.602488279343,7570562,2139.5,7368725,0,201837
4117.608905076981,7575556,2497.0,7373586,0,201970
4119.610271453857,7580555,2499.5,7378445,0,202110
4121.618576288223,7584892,2168.5,7382671,0,202221
4123.623765468597,7589874,2491.0,7387512,0,202362
4125.639409542084,7595536,2831.0,7393024,0,202512
4127.640116214752,7600787,2625.5,7398133,0,202654
4129.64210152626,7606181,2697.0,7403378,0,202803
4131.645490407944,7610012,1915.5,7407103,0,202909
4133.660480737686,7614823,2405.5,7411785,0,203038
4135.667829990387,7620733,2955.0,7417552,0,203181
4137.672934293747,7625889,2578.0,7422576,0,203313
4139.680707216263,7630487,2299.0,7427083,0,203404
4141.6858468055725,7635903,2708.0,7432351,0,203552
4143.694666385651,7641384,2740.5,7437686,0,203698
4145.710301399231,7646536,2576.0,7442708,0,203828
4147.725818634033,7651323,2393.5,7447363,0,203960
4149.733016014099,7656515,2596.0,7452411,0,204104
4151.737482309341,7661912,2698.5,7457654,0,204258
4153.746973991394,7667011,2549.5,7462614,0,204397
4155.754055738449,7671940,2464.5,7467405,0,204535
4157.765918731689,7677416,2738.0,7472747,0,204669
4159.766613483429,7682835,2709.5,7478013,0,204822
4161.778794050217,7687846,2505.5,7482895,0,204951
4163.7918338775635,7692422,2288.0,7487351,0,205071
4165.798227548599,7696756,2167.0,7491591,0,205165
4167.7982358932495,7701827,2535.5,7496532,0,205295
4169.809587955475,7706413,2293.0,7500971,0,205442
4171.819093704224,7711769,2678.0,7506170,0,205599
4173.82398557663,7717627,2929.0,7511880,0,205747
4175.832901239395,7722981,2677.0,7517095,0,205886
4177.8477256298065,7728647,2833.0,7522606,0,206041
4179.856219768524,7733234,2293.5,7527065,0,206169
4181.866531133652,7736861,1813.5,7530606,0,206255
4183.867347955704,7741802,2470.5,7535413,0,206389
4185.87126159668,7747433,2815.5,7540892,0,206541
4187.886348247528,7752068,2317.5,7545398,0,206670
4189.894153594971,7757673,2802.5,7550842,0,206831
4191.895351886749,7763654,2990.5,7556654,0,207000
4193.8954911231995,7769763,3054.5,7562599,0,207164
4195.908044338226,7775021,2629.0,7567698,0,207323
4197.908446311951,7779301,2140.0,7571870,0,207431
4199.91500043869,7784507,2603.0,7576946,0,207561
4201.916404008865,7789026,2259.5,7581354,0,207672
4203.919389009476,7794460,2717.0,7586656,0,207804
4205.930952072144,7800340,2940.0,7592391,0,207949
4207.932706832886,7805550,2605.0,7597456,0,208094
4209.934650659561,7810412,2431.0,7602178,0,208234
4211.949464082718,7815723,2655.5,7607358,0,208365
4213.963344097137,7821676,2976.5,7613149,0,208527
4215.963345527649,7826666,2495.0,7617997,0,208669
4217.976589441299,7830346,1840.0,7621577,0,208769
4219.99063539505,7835238,2446.0,7626318,0,208920
4221.992294311523,7840356,2559.0,7631309,0,209047
4223.992294788361,7845546,2595.0,7636370,0,209176
4226.007891654968,7850581,2517.5,7641259,0,209322
4228.020277738571,7855851,2635.0,7646398,0,209453
4230.023284435272,7861527,2838.0,7651926,0,209601
4232.028656005859,7866201,2337.0,7656466,0,209735
4234.035108804703,7870699,2249.0,7660838,0,209861
4236.048398971558,7875094,2197.5,7665118,0,209976
4238.049659252167,7880710,2808.0,7670595,0,210115
4240.050477027893,7885513,2401.5,7675269,0,210244
4242.055093288422,7890756,2621.5,7680389,0,210367
4244.066551685333,7896337,2790.5,7685799,0,210538
4246.073349237442,7901666,2664.5,7690988,0,210678
4248.075648784637,7906338,2336.0,7695560,0,210778
4250.080296993256,7911383,2522.5,7700492,0,210891
4252.083633899689,7916744,2680.5,7705718,0,211026
4254.083645820618,7922054,2655.0,7710889,0,211165
4256.097070932388,7927270,2608.0,7715971,0,211299
4258.098954200745,7932964,2847.0,7721536,0,211428
4260.113682508469,7938205,2620.5,7726638,0,211567
4262.119834423065,7943579,2687.0,7731893,0,211686
4264.132111787796,7948572,2496.5,7736727,0,211845
4266.133154153824,7953749,2588.5,7741753,0,211996
4268.144584178925,7959273,2762.0,7747098,0,212175
4270.153068065643,7964304,2515.5,7751999,0,212305
4272.153253793716,7969685,2690.5,7757241,0,212444
4274.157884120941,7974966,2640.5,7762383,0,212583
4276.158668994904,7980784,2909.0,7768052,0,212732
4278.172039985657,7985222,2219.0,7772382,0,212840
4280.173792600632,7990401,2589.5,7777430,0,212971
4282.174171209335,7995894,2746.5,7782784,0,213110
4284.186558246613,8000778,2442.0,7787560,0,213218
4286.202139377594,8005439,2330.5,7792088,0,213351
4288.213584661484,8010856,2708.5,7797368,0,213488
4290.213667392731,8016638,2891.0,7802972,0,213666
4292.22931265831,8022201,2781.5,7808381,0,213820
4294.232935428619,8026738,2268.5,7812786,0,213952
4296.240605831146,8030302,1782.0,7816241,0,214061
